course_id,course_gpa,valid_sections,total_graded,title,description,department,difficulty_score,difficulty_tier
ANTHRO134C,3.3666666666666667,3.0,450.0,"Medicine, Food, and Health","With anthropological studies of edible things as its foundation, this course explores topics related to the relationship between medical knowledge, eating, and health from a medical anthropological perspective.",ANTHRO,3.752138512511308,medium
MATH150,2.603938730853392,12.0,457.0,Introduction to Mathematical Logic,First order logic through the Completeness Theorem for predicate logic.,MATH,7.079595846200098,hard
SOCIOL173,3.4568744662681468,19.0,1171.0,Social Inequality,"Sources, functions, and dynamics of the unequal distribution of wealth, prestige, knowledge, and power in American and other societies.",SOCIOL,3.3586002792226335,medium
I&CSCI166,3.8126009693053313,10.0,619.0,Game Design,"Game design takes into consideration psychology, narrative, platform features and limitations, marketing, computer science capabilities, human-computer interface principles, industry trends, aesthetic judgment, and other factors. Students focus on video game design through lectures, readings, presentations, implementation, and play testing.",I&C SCI,1.8067169591808159,easy
BIOSCI47,3.384259259259259,7.0,648.0,Stress,"Investigates stress at a psychological, physiological, and molecular level, and provides a current overview of the field of stress research.",BIO SCI,3.6753895192042743,medium
GERMAN1A,3.5466893039049237,32.0,589.0,Fundamentals of German,"Emphasizes the development of meaningful communicative skills in German for the purposes of interaction with German speakers and beginning study of German. With a learner-centered approach, the courses help students develop speaking, listening, reading, writing, and cultural skills and knowledge.",GERMAN,2.9667763717242135,medium
DANCE153B,3.750819672131147,11.0,305.0,Advanced Studio Workshop in Jazz III,Advanced jazz: principles of jazz dance and contemporary forms incorporating the personal views of the instructor.,DANCE,2.076242461938031,easy
I&CSCI32,2.8588606347328995,60.0,10146.0,Programming with Software Libraries,"Construction of programs for problems and computing environments more varied than in I&C SCI 31. Using library modules for applications such as graphics, sound, GUI, database, Web, and network programming. Language features beyond those in I&C SCI 31 are introduced as needed.",I&C SCI,5.967480085450728,hard
MATH133C,3.2240437158469946,5.0,183.0,Statistical Methods with Applications to Finance,"Overview of interest theory, time value of money, annuities/cash flows with payments that are not contingent, loans, sinking funds, bonds, general cash flow and portfolios, immunization, duration and convexity, swaps.",MATH,4.374341740391287,medium
KOREAN1B,3.507897934386391,40.0,823.0,Fundamental Korean,"Natural approach with emphasis on the four fundamental skills of listening, speaking, reading, and writing for students with no previous background in Korean. Conducted in both English and Korean.",KOREAN,3.136006605635395,medium
ECON123B,3.3175853018372705,12.0,762.0,Econometrics II,"Specification, estimation, and testing of econometric models. Applications in various areas of microeconomics and macroeconomics.",ECON,3.966259616093138,medium
ENGLISH106,3.5584652862362973,86.0,1642.0,Advanced Seminar: Topics in English Literature ,"Capstone course. Provides intensive work on a topic within the area of literatures in English with particular attention to the theoretical, critical, or conceptual issues it raises, with the goal of producing a substantive research paper.",ENGLISH,2.915402773183945,medium
EDUC132,3.627027027027027,11.0,370.0,Reading and Writing Enrichment for After-School Programs,Examines literacy development and the implementation of research-based practices to enrich learners' reading and writing skills in after-school programs. A minimum of 20 hours of after-school program fieldwork is required in order to design and implement literacy enrichment activities.,EDUC,2.616297080980175,medium
CBE120C,2.4936708860759493,6.0,316.0,Mass Transfer,"Molecular and continuum approaches to diffusion and convection in multi-component mixtures; steady state, quasi-steady state and transient mass transfer; effect of reactions on mass transfer; convective mass transfer; simultaneous mass, heat and momentum transfer; applications to chemical and related industries.",CBE,7.560647518161649,hard
EECS180B,3.0096153846153846,8.0,208.0,Engineering Electromagnetics II,"Time-varying electromagnetic fields, plane waves, polarization, guidance of waves like rectangular waveguides and microstrips, optical fibers resonant cavities, skin effects and losses, spherical waves, radiation and reception of waves, antenna basics.",EECS,5.309801279507925,hard
PERSIAN50,3.943661971830986,8.0,284.0,Topics in Persian Culture,"Study of varied topics in Persian culture, area studies, and society, both in the present and in historical perspective. Topics are not normally repeated for a two-year period.",PERSIAN,1.2349535904383377,easy
SOCIOL135,2.950127877237852,13.0,782.0,Social Psychology of Networks,"Review of network methods used in small group and organizational research. Discussion of social psychological literature relevant to the network of study of cognitive social structure, exchange/communication, identity negotiation, and social control. Case study of network datasets exemplifies research issues.",SOCIOL,5.569319953719297,hard
HUMANB1A,3.5078125,4.0,128.0,Humanities Core Biological Sciences Lecture,"Through a range of cultural traditions and an interdisciplinary approach to works of literature, history, philosophy, and contemporary media, students are introduced to the humanities.",HUMAN,3.13637931949862,medium
LPSH125,3.856,6.0,125.0,What Is Time? ,"Engages the question ""what is time?"" by drawing on physics, philosophy, fiction, film, and psychology. Organized around understanding and addressing the tension between time as represented in physics and our immediate temporal experience.",LPS,1.6173854607796445,easy
ARTHIS151C,3.0672268907563027,4.0,119.0,Modern China,"Examines the evolution and media of Chinese art and visual culture in the context of modern China's sweeping historical, social, and political changes.",ART HIS,5.058466800183982,hard
PSCI166S,3.7744565217391304,4.0,368.0,Chicano/Latino Families,"Introduction to the research, literature, and issues surrounding the topic of Chicano/Latino families including cultural history, contemporary issues, organization of family, traditions, lifestyles, values, beliefs, generational differences, gender issues, ethnic identity, evolution of demographic patterns, current economic and political standings.",PSCI,1.973124947972163,easy
EASIAN190,3.2734375,7.0,128.0,Junior-Senior Colloquium,Specialized courses dealing with primary sources; required reports and papers. Each colloquium reflects the instructor's intellectual interest and is conducted as a discussion group. Limited to 15 students.,E ASIAN,4.158857684279837,medium
FLM&MDA85A,3.165625,30.0,4160.0,Introduction to Film and Visual Analysis,"Introduces the language and techniques of visual and film analysis. Teaches students to analyze the moving image; emphasize framing, camera movement, and sound; and conveys how editing produces meaning, reproduces historical ideologies, fosters or disrupts narrative, and cues spectators.",FLM&MDA,4.629197732079197,medium
I&CSCI168,3.8205128205128207,9.0,507.0,Multiplayer Game Project,"Design and develop a multiplayer game using Unity or similar engine, with a focus on learning to work in a development team, writing design documents, working with platform features and limitations, developing engaging mechanics, playtesting, and post-mortems.",I&C SCI,1.7722009199913713,easy
LINGUIS2,3.385490753911806,10.0,703.0,Discovering Language,"Explores language's pervasiveness and diversity; demonstrates ways linguistics illuminates language's crucial--albeit hidden--societal role. Issues: self-and group-identification, language death, language in legal and educational settings. Illustrations: spoken and signed languages, varieties of English, Native American languages.",LINGUIS,3.6700170322130288,medium
PSCI169C,3.832046332046332,3.0,518.0,Psychosis,"Describes the origins, development, assessment, neurological correlates, and treatment of psychosis spectrum disorders. Emphasis is placed on early onset, early identification, and early psychosocial interventions of the disorders.",PSCI,1.7218851183360337,easy
PUBHLTH180,3.3947175348495966,12.0,1363.0,Epidemiology of Infectious Disease,"Explores the distribution of infectious disease and disease risks among human populations. Covers concepts and methods of infectious disease epidemiology, including case studies of important infectious diseases such as COVID-19, HIV, and malaria.",PUBHLTH,3.6297645143017054,medium
FLM&MDA185,3.452887537993921,10.0,329.0,Topics in Television and New Media,"Advanced seminar focusing on special topics in television and new media. Past examples have included courses on media marketing and brand identity; television and sound; game theory; and other issues related to popular culture, broadcast media, and new media technologies.",FLM&MDA,3.3759935502725766,medium
PSYCH160D,3.3085988651244,18.0,2291.0,Brain Disorders and Behavior,"Examines the localization of human brain functions and the effects of neurological disorders on psychological functions such as perception, motor control, language, memory, and decision-making.",PSYCH,4.0054636144521165,medium
ENGRMAE183,3.995893223819302,7.0,487.0,Computer-Aided Mechanism Design,"Focuses on design of planar, spherical, and spatial mechanisms using computer algebra and graphics. Topics include exact and approximate analytical design techniques. Students are required to use existing software (or develop new algorithms) to design various mechanisms for new applications.",ENGRMAE,1.0070908699114516,easy
EECS188,2.877887788778878,10.0,606.0,Optical Electronics,"Photodiodes and optical detection, photometry and radiometry, geometric optics, lens theory, imaging system, EM wave propagation, optical waveguides and fibers, heterojunction structures, laser theory, semiconductor lasers, and optical transmission system.",EECS,5.884472711134473,hard
EECS163,3.125,7.0,208.0,Power Systems,"Generation, transmission, and use of electrical energy. Fault calculation, protection, stability, and power flow.",EECS,4.806427315307941,medium
CSE42,2.697286012526096,12.0,479.0,Programming with Software Libraries,"Construction of programs for problems and computing environments more varied than in CSE41. Using library modules for applications such as graphics, sound, GUI, database, Web, and network programming. Language features beyond those in CSE41 are introduced as needed.",CSE,6.672361388935125,hard
CBEMS149B,3.647761194029851,5.0,335.0,Chemical Engineering Design II,"Application of chemical engineering basics to practical design problems; process economics; process safety; environmental impacts; a major team design project with progress reports, oral presentation, and technical report with engineering drawings and economics.",CBEMS,2.5258427357123425,medium
ART150F,3.786127167630058,6.0,173.0,Advanced Figure Drawing,Students develop technical skills in rendering the figure. Live model sessions and an introduction to anatomy. Investigates use of the figure in contemporary art. Materials fee.,ART,1.9222108874857795,easy
CSE135A,2.3615384615384616,4.0,130.0,Digital Signal Processing,"Nature of sampled data, sampling theorem, difference equations, data holds, z-transform, w-transform, digital filters, Butterworth and Chebychev filters, quantization effects.",CSE,8.137085045097832,hard
CRM/LAWC107,3.6597938144329896,18.0,2134.0,Deviance,"Perspectives on deviance and criminality in behavior, institution, community, and myth. The suitability of contemporary theories of deviant behavior.",CRM/LAW,2.473349534501316,medium
BIOSCI93,2.927033913196275,81.0,22764.0,From DNA to Organisms,"Cell biology, biochemistry, genetics, and the biology of organ systems. Covers concepts of building blocks (nucleotides, amino acids, and cells) and of information flow (DNA to proteins, receptors to nuclei, the blood to distant organs, and DNA to offspring).",BIO SCI,5.670069089034701,hard
LATIN100,3.5135135135135136,4.0,74.0,Topics in Classical Latin,"Selected readings in Classical Latin prose and poetry. Authors may include Cicero, Caesar, Ovid, Catullus, and others. Selections from prose and poetry will be read each quarter. Grammar and syntax review included.",LATIN,3.1115082241390764,medium
RUSSIAN150,3.523465703971119,11.0,277.0,Topics in Russian Literature,"Examines major themes in Russian literature, film, and other media from the eighteenth to twenty-first centuries. Taught in English.",RUSSIAN,3.068091053258719,medium
MGMT173,3.6573849878934626,10.0,826.0,Business Intelligence for Analytical Decisions,"BI from both managerial and technical perspectives. Learn to apply a variety of data mining techniques to learn business intelligence embedded in data, and apply that intelligence to run your business more efficiently. These techniques are useful in different areas.",MGMT,2.4838582193916716,medium
SOCSCI193A,3.236162361623616,11.0,271.0,Field Studies in Social Policy and Public Service,"Advanced training in qualitative and ethnographic research centered on community service. Students pursue field studies at nonprofit agencies (200 hours) to understand current social problems in underrepresented and underserved communities. Through field placement, students apply theory to practice.",SOC SCI,4.321473247091905,medium
ECON131A,2.7687150837988828,11.0,895.0,The Economics of Risk and Uncertainty,The theory of insurance and joint-ownership of risky enterprises; optimal procedures for the allocation of uncertain payoffs.,ECON,6.360746754299008,hard
ART123B,3.926174496644295,7.0,298.0,"Issues in Media, Violence, and Fear","Violence has been instrumental in story-telling throughout history in art, literature, religion, and entertainment. Continuing presence of media violence provoked debates among parents, politicians, media producers, and academics. Examines history, theory, aesthetics, economics, and politics of violent representation.",ART,1.3112440012459743,easy
FLM&MDA120A,3.8033195020746886,53.0,1205.0,Basic Production,"Introduction to the basic apparatus of video/film production. The elementary essentials of production, including the use of camera and lenses, lighting, editing, and sound. Materials Fee",FLM&MDA,1.8472080501109833,easy
PHYSICS125B,3.8046875,4.0,128.0,Mathematical Physics,Complex variables; Legendre and Bessel functions; complete sets of orthogonal functions; partial differential equations; integral equations; calculus of variations; coordinate transformations; special functions and series.,PHYSICS,1.8412400574424117,easy
SPANISH113B,2.990950226244344,12.0,442.0,Introduction to Spanish Linguistics,"Introduces students to the scientific study of the Spanish language with a focus on its sound system, word components, word order as well as second language acquisition and language variation. Class is delivered in a hybrid format.",SPANISH,5.391229420775568,hard
CBEMS65B,2.883720930232558,3.0,86.0,Diffusion in Materials,Mass transfer in solids. Models of diffusion and the treatment of steady-state and non-steady state diffusion phenomena and ion-migration. Mechanisms controlling kinetics of diffusion and the role of material structure and point defects. Diffusion in binary systems and Kirkendall effect.,CBEMS,5.8590251978113965,hard
ANTHRO138,3.6503496503496504,5.0,143.0,Prisons and Public Education,Looks at the connections between schools and prisons in the United States. Students learn about ideas that push beyond common trope of the “school to prison pipeline.”,ANTHRO,2.514550402548924,medium
EDUC142,3.3490196078431373,16.0,1020.0,American History and Education Policy,"Examines the interplay between history, politics, and policy. Students examine the interactions between sociopolitical development and environmental contexts (e.g. familial, social, school, cultural) and contemplate the power of normative values in the formulation of education policy.",EDUC,3.8291251188007167,medium
SOCIOL164,2.887665198237886,10.0,908.0,Sociology of Aging ,"Introduction to sociology of age, aging, and the aged. Problems posed by aging population. Life course transitions and how social organizations influence the life course. Addresses work, health, and family in later life.",SOCIOL,5.841818035356584,hard
MUSIC147,3.953125,4.0,64.0,Studies in Music Technology,"Specialized topics in electronic music, computer-aided music, and other aspects of music technology.",MUSIC,1.1936704264143077,easy
INTLST104A,3.8530465949820782,3.0,279.0,Global Trafficking,"Explores trafficking in different global contexts. Covers sex trafficking, labor trafficking, and organ trafficking. Tracks the use of the concept in policy, human rights, law, humanitarianism, and media. Provides a complex and nuanced understanding of the problem and its solutions.",INTL ST,1.630269909774892,easy
PSYBEH100,3.0334613274821725,14.0,1823.0,Special Topics in Social Behavior,Course content varies with interest of instructor.,PSY BEH,5.205771580653099,hard
EECS20,3.0292537313432835,22.0,1675.0,Computer Systems and C Programming,"Introduction to computing systems. Data representation and operations. Simple logic design. Basic computer organization. Instruction set architecture and assembly language programming. Introduction to C. Functions and recursion, data structures, pointers. Programming laboratory.",EECS,5.224127531670704,hard
BIOSCID111L,3.611481657932349,219.0,4198.0,Developmental and Cell Biology Laboratory,"Covers the division of cells, isolate cellular organelles (chloroplasts, mitochondria, nuclei), and follows changes in cells undergoing programmed cell death. Development is demonstrated in experiments showing cooperation of individual cells in forming a multicellular organism. Materials Fee",BIO SCI,2.6841149095533874,medium
GLBLME60A,3.689873417721519,5.0,158.0,Humanities and Arts: Problems and Methods for Global Middle East Studies,"Introduces students to the broad set of humanities and arts approaches to studying the Middle East as a global zone of cultural, political, and economic interaction.",GLBL ME,2.342125028544096,medium
CSE45C,3.2007575757575757,10.0,264.0,Programming in C/C++ as a Second Language,"An introduction to the lexical, syntactic, semantic, and pragmatic characteristics of the C/C++ languages for experienced programmers. Emphasis on object-oriented programming, using standard libraries, and programming with manual garbage collection.  Formerly ICS 65.",CSE,4.475929258004921,medium
EDUC154,3.278969957081545,6.0,233.0,Latino Families and Youth,"Current issues in theory, methods, and research in U.S. Latino/a youth and families are examined. An advanced level study, with a particular focus on history, theories, methods, research, and applied social issues.",EDUC,4.1347219288880055,medium
ENGLISH28D,3.4148936170212765,5.0,94.0,The Craft of Poetry,Reading of selected texts to explore the ways in which these modes formulate experience. Students write several short analytic papers.  Requires creative writing.,ENGLISH,3.541744855606918,medium
UNISTUH30B,3.797530864197531,5.0,405.0,Environmental Issues Affecting the Sustainability of Societies I,"Focuses on several environmental challenges facing the world today, and explores the problem, possible solutions, and their scientific, technical, and social constraints. Models for systems, their assumptions, predictive uncertainty, and interpretation, play a large role.",UNI STU,1.8724614132723563,easy
EECS174,3.4595419847328244,12.0,655.0,Semiconductor Devices,"Metal-semiconductor junctions, diodes, bipolar junction transistors, MOS structures, MOSFETs, CMOS technology, LEDs, and laser diodes.",EECS,3.346963031573408,medium
CRM/LAWC128,3.196132596685083,7.0,362.0,Environmental Law and Policy ,"Environmental law as a combination of traditional legal principles and newly created statutes, rules, and decisions applied to environmental protection. Investigates roles of courts, legislature, executive branch and administrative agencies, and private citizens attempting to regulate environmental quality.",CRM/LAW,4.496106073105464,medium
MATH134A,2.9980713596914175,23.0,1037.0,Fixed Income,"Overview of interest theory, time value of money, annuities/cash flows with payments that are not contingent, loans, sinking funds, bonds, general cash flow and portfolios, immunization, duration and convexity, swaps.",MATH,5.360162946610864,hard
ENGRMAE130A,2.6471479050984352,34.0,3962.0,Fluid Dynamics I,"Fundamental concepts; fluid statics; kinematics; incompressible and compressible flows; Bernoulli's equation; control-volume analysis; conservation of mass, momentum, and energy; differential analysis; introduction to potential flow and viscous flow.",ENGRMAE,6.891092610677459,hard
ECON147B,2.898989898989899,18.0,990.0,Economics of Strategy,"Uses tools of economics, game theory in particular, to develop an understanding of business decision-making. Deals with questions such as how the firm decides what kind of business to be in, how large should it be, and others.",ECON,5.79241318626195,hard
ARTHIS165D,3.3198380566801617,9.0,247.0,Topics in American Art,"Varying topics within the period 1620 to 1970. Works of art are studied in their cultural, social, and political contexts.",ART HIS,3.956431805584285,medium
CRM/LAWC135,3.784615384615385,6.0,650.0,Mass Incarceration and Social Inequality in America,"Explores the origins and consequences of mass incarceration; extraordinarily high incarceration rates within particular demographic groups above and beyond historical levels in the U.S. Theoretical explanations for, and current policy debates around, mass incarceration are covered.",CRM/LAW,1.9288061532980325,easy
SPPS70A,2.9419642857142856,4.0,224.0,Race and Ethnicity,"Focuses on racial and ethnic relations in the United States and compares them with those found in other societies. Analyzes the conditions that favor either cooperation and integration or rivalry, tension, and conflict. Appraises strategies for reducing and resolving conflicts.",SPPS,5.604934228756129,hard
I&CSCI6N,3.0297619047619047,29.0,2688.0,Computational Linear Algebra,"Matrices and linear transformations, systems of linear equations, determinants, linear vector spaces, eigenvalues and eigenvectors, orthogonal matrices, diagonalization, and least squares. Topics taught primarily from an algorithmic perspective, including computational solutions, applications, and numerical error analysis.",I&C SCI,5.221910587346023,hard
ECON141A,3.5586206896551724,9.0,725.0,Public Economics I,Examines the role of the government in the economy and its impact on individuals and firms.,ECON,2.914724814213864,medium
STATS120C,3.237603305785124,17.0,1452.0,Introduction to Probability and Statistics III,"Introduction to basic principles of probability and statistical inference. Power and sample size calculation, Neyman-Pearson lemma, (generalized) likelihood ratio test, one-way ANOVA, two-way ANOVA, simple linear regression and its statistical inference and diagnosis, and multiple linear regression.",STATS,4.315187021043907,medium
ART30A,3.864864864864865,31.0,555.0,Basic Painting I,"Examination of the fundamental components of painting: color, form, space, surface, scale, and content. Studio work, slide presentations, and critiques of student work. Materials Fee",ART,1.5787118286472341,easy
ENGRMAE172,3.525301204819277,8.0,415.0,Design of Computer-Controlled Robots,"Students design a small robotic device and program it to exhibit sentient behaviors. The basic aspects of mechatronic design are covered, including motor and sensor selection, control strategies, and microcomputer programming for the implementation of control paradigms. Materials Fee",ENGRMAE,3.0600835443273957,medium
PSCI110D,2.983151635282458,8.0,1009.0,Infant Development,"Study of human development from conception through the first two years of life, covering processes and events in the domains of physical, social, and cognitive development.",PSCI,5.425251353721944,hard
STATS120B,3.202668034889687,26.0,1949.0,Introduction to Probability and Statistics II,"Introduction to basic principles of probability and statistical inference. Point and interval estimation, frequentist hypothesis testing, Bayesian inference, limit theorems, simulation, and the bootstrap.",STATS,4.4675947379862215,medium
ENGLISH12,3.5438066465256797,4.0,331.0,Young Adult Fiction ,"Traces the history and development of young adult (YA) fiction, with particular attention to the development of interpretive approaches to YA fiction that take into account YA fiction as a cultural phenomenon.",ENGLISH,2.9793521788851907,medium
DANCE172,3.9831223628691985,16.0,711.0,Master of Fine Arts Concert,"Rehearsal and performance as a principal dancer, part of the ensemble, or as an understudy in a graduate student-choreographed production.",DANCE,1.0628047004015209,easy
ANTHRO100B,3.6932038834951455,9.0,515.0,Anthropology Careers,"Gives students the skills and perspective needed to leverage undergraduate anthropology education in diverse career domains. Students explore different career domains (health care, tech development, environmental governance, etc.) and learn to represent themselves professionally.",ANTHRO,2.3275956239652063,medium
CRM/LAWC108,3.3447753659767794,17.0,1981.0,Criminological Theory,"Explores the question of crime causation from a number of theoretical perspectives in the social sciences. Schools of thought examined include utilitarianism, positivism, human ecology, social structural approaches, social process (learning) theories, labeling, and radical-critical (political) perspectives.",CRM/LAW,3.847640939529249,medium
CHC/LAT131,3.674698795180723,3.0,83.0,"Histories of Chicana/o/x and Latina/o/x Struggles for Civil Rights, 1960-1980","Provides students with an opportunity to learn more about the historical, political, and social underpinnings that oriented the civil rights struggles of mid-to-late 20th-century Chicana/o/x and Latina/o/x activists.",CHC/LAT,2.408325447708621,medium
LPSH141,3.7757009345794392,6.0,107.0,Honors Philosophy of Quantum Mechanics,"An examination of the standard von Neumann-Dirac formulation of quantum mechanics. The quantum measurement problem is discussed along with several proposed solutions, including GRW, many-worlds, man-minds, and Bohm's theory.",LPS,1.967696104426257,easy
EECS1,3.7780713342140024,17.0,2271.0,Introduction to Electrical Engineering and Computer Engineering,"Introduction to the fields of Electrical Engineering and Computer Engineering, including possible careers in both traditional and new emerging areas. Background on both the Electrical Engineering and the Computer Engineering majors, curriculum requirements, specializations, and faculty research interests.",EECS,1.9573550597660918,easy
PSYCH112LD,3.2848101265822787,4.0,158.0,Effective Graphical Presentation of Data Lab,"Lab to learn to use MATLAB to produce graphical displays of data based on psychological principles for effective design. Approach is problem-oriented, with emphasis on case-studies using data from psychological experiments and real-world corpora. Assessment via independent individual projects.",PSYCH,4.109243755187077,medium
SPANISH110B,3.7142857142857144,5.0,91.0,Topics in Latin American Literature and Cultures,Topics in Latin American literature and cultures.,SPANISH,2.235624569572309,easy
EDUC199,3.8494208494208495,10.0,259.0,Individual Study,"Intensified advanced study in areas in which a student has considerable background, under the direction of a faculty member who guides and evaluates the study.",EDUC,1.6460874943831392,easy
ENGRMAE184,3.625,4.0,160.0,Fundamentals of Experimental Design,"Review of statistics as applied to experimental research. Fundamentals and principles of statistical experimental design and analysis with emphasis on understanding and use of designed experiments, response surfaces, linear regression modeling, and process optimization.",ENGRMAE,2.625140137108011,medium
BIOSCI1A,2.619002822201317,10.0,1063.0,Life Sciences,"Designed to introduce nonmajors to the basic concepts of modern biology. Discussion of evolutionary biology, ecology, molecular biology, and genetics.",BIO SCI,7.013877627583176,hard
FRENCH150,3.2937853107344632,8.0,177.0,Topics in French Literature and Culture,"Study of a theme, movement, or problem crucial to understanding French Literature and Culture.",FRENCH,4.07008884696079,medium
PSYBEH104S,3.0345278577033743,16.0,3823.0,Social Animal: An Introduction to Social Psychology,"Theories and research exploring social behavior and social influences on behavior. Topics include methods of social research, attitude formation and change, social perception, the social self, stereotypes and prejudice, conformity, obedience, altruism, aggression, interpersonal relationships and love, and group behavior.",PSY BEH,5.201118763259759,hard
CBEMS130,2.965333333333333,5.0,375.0,Separation Processes,"Application of equilibria and mass and energy balances for design of separation processes. Use of equilibrium laws for design of distillation, absorption, stripping, and extraction equipment. Design of multicomponent separators.",CBEMS,5.502985020879786,hard
CHINESE1C,3.498194945848375,15.0,277.0,Fundamental Mandarin Chinese,"Natural approach emphasizing four fundamental skills: listening, speaking, reading and writing. Specifically designed for students with no previous experience in any dialect of Chinese. Conducted in Mandarin Chinese using the Pinyin system of Romanization, traditional and simplified Chinese characters.",CHINESE,3.1783366146117857,medium
SPANISH119,3.8233532934131738,13.0,334.0,Textual Analysis and Interpretation,"Focus on analysis and interpretation of literary texts. Emphasis on narrative, poetry, theater/performance, and visual media. Introduces students to major currents in theoretical thought, such as cultural studies, postmodernism, and others. Oral presentations and short essays required. Taught in Spanish.",SPANISH,1.7598091457562424,easy
KOREAN2C,3.2832764505119454,15.0,293.0,Intermediate Korean,Designed to develop writing and reading skills as well as communicative skills in authentic situations for students without previous initial background in Korean. Students also introduced to aspects of Korean culture as related to lesson topics and basic Chinese characters.,KOREAN,4.1159345310825355,medium
EARTHSS132,3.350684931506849,10.0,365.0,Terrestrial Hydrology,"Comprehensive treatment of modern conceptual and methodological approaches to hydrological science. Combines qualitative understanding of hydrological processes with quantitative representation, approaches to measurement, and treatment of uncertainty. Components of the hydrological cycle and their linkages within the coupled Earth system.",EARTHSS,3.821860020490302,medium
ITALIAN1ABSP,3.8095238095238098,4.0,84.0,Accelerated Fundamentals of Italian for Spanish Speakers,"Accelerated first half of first-year Italian for Hispanophone students. Teaches conceptualizing in Italian while learning to read, write, and speak using knowledge of Spanish. Develops awareness of and sensibility to Italian life and culture through reading, viewing, and discussing.",ITALIAN,1.8201412975342268,easy
ENGR1A,2.977730192719486,17.0,2335.0,General Chemistry for Engineers,"Emphasis on solid-state chemistry. Quantum theory, atomic structure, periodic trends, chemical bonding, molecular orbitals, electronic band structure, gases, liquids, intermolecular forces, unit cells, crystal lattices, phase transformations, and electrochemistry.",ENGR,5.448902800021861,hard
SOCECOL106W,3.7757255936675462,10.0,379.0,"Building, Analyzing, and Sustaining a Digital Media Archive","Students are trained in contributing to and managing a digital media archive. Provided an opportunity to use resources in the archive to develop policy proposals to solve real-world problems at the intersection of crime, law, and society.",SOCECOL,1.9675885273208293,easy
ENGLISH28E,3.467289719626168,5.0,107.0,The Craft of Fiction,Reading of selected texts to explore the ways in which these modes formulate experience. Students write several short analytic papers.  Requires creative writing.,ENGLISH,3.3131629620075222,medium
PUBHLTH146,3.709051724137931,7.0,464.0,Health Promotion Programs,"Explores social ecological perspectives and the role of behavior change theories in health promotion planning. Introduces systematic planning for the development of an intervention program. Emphasizes the cornerstone of planning, implementing, and evaluating a health promotion program.",PUBHLTH,2.2584582407726783,easy
VIETMSE2C,3.547008547008547,7.0,117.0,Intermediate Vietnamese,Designed for students to advance their Vietnamese language skills from introductory to intermediate level. Designed to develop writing and reading skills and communicative skills in authentic situations. Students are introduced to aspects of Vietnamese culture relating to lesson topics.,VIETMSE,2.96538364994689,medium
EARTHSS144,3.4594594594594597,11.0,333.0,Marine Geochemistry and Biogeochemistry,"Processes controlling the major and minor element composition of seawater and element distributions in the ocean. Gas exchange, carbon dioxide system, stable isotopes, radionuclides as tracers and chronometers, particle fluxes, organic geochemistry, sediment geochemistry, global cycles of biogeochemically important elements.",EARTHSS,3.3473230542147436,medium
ANTHRO128B,3.592063492063492,13.0,1890.0,"Race, Gender, and Science","Perfect for pre-health, science, and social science majors wanting to appreciate how science and society interact. Race and gender as biological and socio-cultural constructs are examined. Questions explored: What is disease? What is science? What are social and biological differences?",ANTHRO,2.768828102021181,medium
CLASSIC45C,3.426824124841839,11.0,2371.0,Classical Mythology: Ancient and Modern Perspectives of Classical Mythology,"Detailed examination of key Greek and Roman myths, their interpretations, and the influence they have exerted on literature, art, and popular culture in subsequent periods.",CLASSIC,3.4896971281301044,medium
STATS111,3.658179012345679,20.0,1296.0,Statistical Methods for Data Analysis II,"Introduction to statistical methods for analyzing data from surveys or experiments. Emphasizes application and understanding of methods for categorical data including contingency tables, logistic and Poisson regression, loglinear models.",STATS,2.480394228678077,medium
CHINESE2B,3.5657894736842106,8.0,152.0,Intermediate Mandarin Chinese,"Both authentic and pedagogically-prepared materials are used to further develop students' ability to communicate in culturally, socially, and linguistically appropriate manners. Taught in Chinese using Pinyin romanization system and both traditional and simplified forms of Chinese.",CHINESE,2.883450460842213,medium
CRM/LAWC168,3.871647509578544,5.0,522.0,Extreme Punishment ,"Explores the history and law of America’s Eighth Amendment prohibition against cruel and unusual punishment, examining the death penalty, long prison sentences, harsh confinement conditions, and other punishments. Students debate practical, legal, and moral arguments for and against these punishments.",CRM/LAW,1.5491220367507663,easy
DANCE135A,3.876190476190476,6.0,105.0,Advanced Studio Workshop in Ballet V,"Advanced ballet, pointe work, and performance styles: principles of classical ballet.",DANCE,1.5293030071075706,easy
BME170,3.389895138226883,11.0,1049.0,Biomedical Engineering Laboratory,Measurement and analysis of biological systems using engineering tools and techniques. Laboratory experiments involve living systems with the emphasis on measuring physiological parameters. Materials Fee,BME,3.6508025781443454,medium
GERMAN150,3.581081081081081,4.0,74.0,German Literature and Culture in Translation,In English. Major works in Germanic literature and culture in context.,GERMAN,2.8167396865444916,medium
UPPP140,3.657627118644067,3.0,295.0,Global Metropolis,"Explores global perspectives on urban phenomena like poverty and housing, postcolonial and global-South urbanization, citizenship, race, violence, inequality, and our shared climate future.",UPPP,2.482801905988188,medium
INTLST175A,3.0675675675675675,3.0,74.0,U.S. War on Terrorism,"Analyzes the United States war on terrorism by focusing on terrorism, the U.S. wars in Afghanistan and Iraq, and changes in police powers through the Patriot Act, as well as the political leadership which directs the war.",INTL ST,5.056980572263338,hard
